Network,NetworkE,IP,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,IShared90,NShared90,IShared180,NShared180,pIr90,pIr180,pIs90,pIs180,pIShared90,pIShared180,ORs90,RRs90
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",185.7298436,826.7411506,272.465482,927.3146033,41.49390434,98.70791008,115.9559426,961.4835386,183.3998742,969.9546196,43,131,51,134,224.7,293.8,120.6,189.1,328.2,380.6,3.563038862,2.721736029
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",154.1271705,834.753499,228.2797813,904.1942178,46.55770667,80.88772155,103.4953955,961.7408364,156.604659,969.1226599,29,132,45,132,184.6,252.5,107.6,161.6,219.7,340.9,2.334808413,2.041555049
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",21.00295827,786.4957884,58.6557705,809.4716262,5.196082201,20.99718734,46.45168134,960.9149426,90.68355157,964.6537259,5,131,13,131,26.7,72.5,48.3,94,38.2,99.2,0.781203685,0.78955469
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",173.105807,826.2900517,305.5524057,939.5783409,40.79243005,108.8665198,114.2514121,961.4073826,204.5695446,970.6844638,30,131,52,136,209.5,325.2,118.8,210.7,229,382.4,2.202427801,1.927062656
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",35.80583312,792.3732495,91.12465141,821.5320587,9.824827922,29.13815169,48.95277582,961.0344348,96.70776177,964.9298072,9,131,21,132,45.2,110.9,50.9,100.2,68.7,159.1,1.374482068,1.348754292
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",174.1499916,824.1484751,333.0590435,943.4778678,37.83713424,112.5052941,102.4888989,961.4824206,198.7200214,969.6568728,31,131,57,133,211.3,353,106.6,204.9,236.6,428.6,2.598213021,2.22000994
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",68.28437423,795.8774023,148.9146665,848.1986232,13.93105006,48.51131026,63.75788886,961.066203,125.9863053,966.071047,14,131,24,134,85.8,175.6,66.3,130.4,106.9,179.1,1.68403044,1.61092795
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",62.2789185,798.6546779,173.6320594,863.8856495,15.63557329,60.18296242,58.84710449,961.0096431,130.3939611,966.0468898,14,131,33,132,78,201,61.2,135,106.9,250,1.834433044,1.745256993
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",152.6723665,819.3459322,343.8495992,948.1238586,33.81915448,120.7083035,95.69325578,961.3370532,205.4228011,969.3876443,24,131,62,131,186.3,362.7,99.5,211.9,183.2,473.3,2.029015453,1.840493538
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",143.7721818,817.0346952,177.8837667,877.6731857,32.50435914,64.20641688,83.94650432,961.2212105,131.5916732,967.3239641,36,132,42,135,176,202.7,87.3,136,272.7,311.1,3.918900703,3.122836875
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",33.64227613,790.2821158,116.2640739,836.3924986,8.739527226,41.29803345,47.48432836,960.8637391,107.5049496,965.1341201,9,131,18,133,42.6,139,49.4,111.4,68.7,135.3,1.419003925,1.390217396
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",46.11851339,796.1674417,143.1516193,837.3266026,13.55485377,41.97976251,54.75898753,960.9869874,113.7777271,965.3955415,11,131,33,134,57.9,171,57,117.9,84,246.3,1.517027683,1.473613145
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",78.89604891,796.3765705,233.1656015,888.7774456,14.18738991,78.92335061,68.56760741,960.9949144,159.4842389,967.1397064,15,131,45,131,99.1,262.3,71.4,164.9,114.5,343.5,1.68301166,1.604804218
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",102.6721354,802.9147366,209.3815499,885.9763168,20.18933252,73.79584207,71.80404119,961.004154,149.5324381,967.2177035,20,131,34,131,127.9,236.3,74.7,154.6,152.7,259.5,2.231298321,2.043313844
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",35.72514767,787.4143373,111.6467545,831.9901573,6.486892889,38.38246489,49.45313746,960.8564343,107.92554,965.2417241,16,132,28,135,45.4,134.2,51.5,111.8,121.2,207.4,2.542018687,2.355107331
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",97.80902462,804.8433675,205.9470828,883.9224811,21.60147198,72.94846859,73.67305937,961.0702414,144.700887,967.1153491,22,132,38,132,121.5,233,76.7,149.6,166.7,287.9,2.409014067,2.174178389
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",110.6343104,805.0297536,182.4370866,873.5051523,22.23911627,64.21431045,78.49282398,961.0739689,132.7218986,966.994558,22,131,38,134,137.4,208.9,81.7,137.3,167.9,283.6,2.269451332,2.056261032
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",43.91774602,795.0679704,87.43087385,822.9659965,13.08711269,29.60805143,52.54232056,960.9827733,99.3337926,965.2408307,13,131,21,133,55.2,106.2,54.7,102.9,99.2,157.9,1.904796395,1.815007439
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",164.6707391,814.0933822,418.1238429,980.5155293,28.99058807,143.0847659,104.0647603,961.2651411,235.3250142,970.591539,28,131,72,135,202.3,426.4,108.3,242.5,213.7,533.3,2.239233969,1.974359533
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",74.34500355,798.7883509,194.9135841,868.1411693,16.15901289,62.89782729,67.43650002,960.9564146,146.0766571,966.7873916,18,132,40,133,93.1,224.5,70.2,151.1,136.4,300.8,2.092073161,1.943154094
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",118.0183753,811.0973998,222.6230372,894.5260543,27.04581814,78.58170943,83.1379551,961.2219035,155.081725,967.9032399,30,131,52,135,145.5,248.9,86.5,160.2,229,385.2,3.137159364,2.647733555
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",113.0470042,808.3472084,205.0043754,883.9111334,24.70214397,71.31294879,84.80425509,961.2328912,153.4237649,967.8976792,22,132,41,132,139.8,231.9,88.2,158.5,166.7,310.6,2.066944955,1.889120796
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",29.5172087,787.1677779,90.61103476,820.3114508,5.944849441,29.75518778,50.118103,960.8954663,101.2151647,964.9319345,6,131,20,133,37.5,110.5,52.2,104.9,45.8,150.4,0.872285877,0.878135379
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",43.79402022,790.7906275,90.75743797,827.8246179,9.142675342,32.71520711,54.12107785,960.9865269,104.5038868,965.4842415,12,131,18,131,55.4,109.6,56.3,108.2,91.6,137.4,1.689704277,1.626525259
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",82.42920345,801.3395164,167.2851991,860.6231239,18.4826316,55.94032506,64.53118034,961.019711,128.8813843,966.282075,13,131,28,131,102.9,194.4,67.1,133.4,99.2,213.7,1.530511066,1.477864929
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",145.3613237,816.8977936,304.9010485,924.8998057,32.35185054,102.0871927,91.76727557,961.2262961,187.8529144,968.7795275,30,131,59,133,177.9,329.7,95.5,193.9,229,443.6,2.814240185,2.398765334
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",116.1796656,813.2162274,164.1699515,869.4613616,28.16400457,59.21826455,78.00630311,961.2708677,128.4127646,967.0499909,22,132,32,136,142.9,188.8,81.1,132.8,166.7,235.3,2.264597935,2.053831612
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",28.99537845,791.0663578,43.01014513,802.4056062,9.429714928,14.54696761,50.66076412,961.0121567,87.07300501,964.7206725,13,132,14,132,36.7,53.6,52.7,90.3,98.5,106.1,1.963060642,1.86821376
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",63.69997134,797.5453618,127.69107,843.2473947,14.91583878,42.96791777,69.07919308,961.1235747,123.7519423,966.4428917,14,131,25,132,79.9,151.4,71.9,128,106.9,189.4,1.545188191,1.486923804
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",73.07686376,795.7718664,131.1826648,845.8893315,13.67270876,45.62315284,73.47845912,961.0591024,129.2904558,966.6088955,21,131,37,133,91.8,155.1,76.5,133.8,160.3,278.2,2.306080119,2.096708497
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",186.6519118,839.2211777,242.7796119,910.6527775,50.22391418,84.05035748,109.5379908,961.8790085,163.9031592,969.4770997,47,131,57,135,222.4,266.6,113.9,169.1,358.8,422.2,4.353787117,3.150519983
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",230.1202936,851.2444807,318.0122554,951.7195616,60.83657336,111.786969,136.447236,962.2032106,201.1981563,971.9538139,51,132,66,136,270.3,334.1,141.8,207,386.4,485.3,3.81041378,2.724572092
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",19.80518621,787.5170058,40.52169805,800.9776707,6.126323611,14.27658096,45.39250605,960.8845239,84.48075386,964.4588918,6,131,12,131,25.1,50.6,47.2,87.6,45.8,91.6,0.968080872,0.969542817
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",125.1854239,827.1656227,190.74075,880.0259006,38.55798512,64.49336678,88.26890971,961.7411452,139.8702549,968.2029539,26,131,44,133,151.3,216.7,91.8,144.5,198.5,330.8,2.450334594,2.162481927
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",80.93887942,798.4920814,115.3140054,840.6198276,16.57655035,40.84623229,63.16859811,960.9160967,105.6448573,965.675461,16,131,23,134,101.4,137.2,65.7,109.4,122.1,171.6,1.977311568,1.85794527
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",75.1581119,808.0594501,147.8400245,856.9281538,23.35180812,52.30857792,65.66758312,961.2077446,120.406227,966.4412379,18,131,31,132,93,172.5,68.3,124.6,137.4,234.8,2.172341486,2.011256397
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",94.98147266,809.2561467,137.3932033,853.3786292,25.41641478,48.46551965,77.23214654,961.295368,123.881786,966.9553802,19,131,29,132,117.4,161,80.3,128.1,145,219.7,1.941872879,1.805265362
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",34.20430467,789.8942966,140.6216985,842.4415876,8.285228712,46.0225187,53.07114033,960.9528932,119.8023491,965.5533796,10,131,35,131,43.3,166.9,55.2,124.1,76.3,267.2,1.413791928,1.382204758
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",51.30204225,790.2489358,111.5910936,831.0192036,8.634877527,36.55983587,57.49798779,960.9395604,117.591579,965.4830249,12,131,23,132,64.9,134.3,59.8,121.8,91.6,174.2,1.584461567,1.530923103
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",140.8297346,830.4457583,203.7476335,890.235628,42.26411471,71.6426771,86.97278635,961.6003392,139.3647232,967.8828467,29,131,45,132,169.6,228.9,90.4,144,221.4,340.9,2.859154322,2.447585808
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",43.84638968,795.1528166,167.4167715,852.5707164,12.71679933,53.9522162,56.73954107,961.0784117,128.2804269,965.9341104,9,131,38,132,55.1,196.4,59,132.8,68.7,287.9,1.175785387,1.163708528
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",77.54609547,795.7341333,202.3441349,874.5881612,13.75605557,68.1948943,67.01102071,961.0350146,144.7207465,966.8405367,19,131,36,131,97.5,231.4,69.7,149.7,145,274.8,2.26328122,2.080057226
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",158.6507654,814.0357976,271.0010921,918.7070045,30.39418314,95.08712941,100.7437064,961.2621507,177.5695684,969.1312988,42,131,59,134,194.9,295,104.8,183.2,320.6,440.3,4.030895531,3.059158033
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",354.3216362,865.6484965,513.2743318,1051.55864,75.87188148,181.9210053,191.735533,962.0206557,294.2644128,975.73271,74,131,96,136,409.3,488.1,199.3,301.6,564.9,705.9,5.215617921,2.8342765
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",192.8972697,844.0729334,284.1493306,929.4075185,55.36826359,98.90535812,114.3677866,961.8565786,178.3197731,969.813441,43,132,58,135,228.5,305.7,118.9,183.9,325.8,429.6,3.580211607,2.739688129
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",43.02861924,790.4311488,249.5999954,876.2268254,9.138978247,74.70420765,54.30488821,960.9237638,166.411241,966.2442381,12,132,55,133,54.4,284.9,56.5,172.2,90.9,413.5,1.669497729,1.608634299
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",222.3895792,858.4480217,308.0858175,945.719448,66.43267092,106.775178,152.3494954,962.7010881,213.4547902,972.9522257,49,134,61,140,259.1,325.8,158.3,219.4,365.7,435.7,3.066264565,2.310690209
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",223.1610876,846.8274655,290.9799552,938.075992,57.71246491,103.4569102,133.595535,961.9428134,196.9993575,971.1909061,48,133,60,137,263.5,310.2,138.9,202.8,360.9,438,3.501408792,2.598644716
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",51.38098583,792.8640049,156.4106751,844.3241706,11.04745161,47.87115223,57.76500621,960.972237,122.3190722,965.4879406,13,131,37,131,64.8,185.2,60.1,126.7,99.2,282.4,1.722597951,1.650889758
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",125.6800217,806.6450195,414.1748068,981.2709487,23.22460543,146.6580558,93.14189917,961.2302479,244.5139432,970.7515888,29,131,83,135,155.8,422.1,96.9,251.9,221.4,614.8,2.649821774,2.284594053
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",120.7160074,809.4305441,212.118073,878.1227925,25.91762063,67.43168701,80.00989883,961.1529211,142.3675761,967.2007922,23,131,41,133,149.1,241.6,83.2,147.2,175.6,308.3,2.345345158,2.10913952
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",158.4427507,819.8156973,335.9296079,945.5349441,35.56893927,116.9640827,97.25334437,961.1897747,201.0087244,969.2724457,28,131,55,133,193.3,355.3,101.2,207.4,213.7,413.5,2.414893872,2.112473808
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",78.5283108,804.2474974,188.3588172,864.8712189,20.05636292,59.18402972,72.57198352,961.3831233,147.7346506,967.1718789,16,132,37,134,97.6,217.8,75.5,152.7,121.2,276.1,1.689283302,1.605733811
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",127.2946037,804.2249534,211.6449304,889.1011251,21.15870179,74.93158343,82.53638891,961.1233931,153.8800355,967.726275,24,131,38,134,158.3,238,85.9,159,183.2,283.6,2.387628615,2.133406579
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",31.07188897,788.2125316,87.13059026,821.7765603,6.242242934,29.37921317,46.39467082,960.9474283,96.61490708,964.8759473,10,131,21,132,39.4,106,48.3,100.1,76.3,159.1,1.629128329,1.581103265
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",40.99914,792.640033,119.7107831,833.1452043,10.27207328,38.64035295,51.15099406,960.9291222,106.7510486,965.208671,12,131,28,135,51.7,143.7,53.2,110.6,91.6,207.4,1.793559127,1.720866688
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",130.0019771,808.1108504,254.3467749,905.9916368,24.8869292,87.62095077,85.50127737,961.0831965,165.5471254,968.004413,24,131,50,132,160.9,280.7,89,171,183.2,378.8,2.296950551,2.05934129
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",58.63798909,797.2778614,134.4977727,847.4666891,15.42480081,48.14255718,59.70682803,960.9639082,118.6119205,965.9308286,13,131,25,131,73.5,158.7,62.1,122.8,99.2,190.8,1.662976204,1.597184673
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",77.39134109,806.4079904,145.4163504,846.2212866,22.26353935,44.52793939,70.32357533,961.2617043,130.7986538,966.670516,11,131,20,131,96,171.8,73.2,135.3,84,152.7,1.16133641,1.147789078
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",33.72217276,791.3434349,84.09283343,816.8046688,9.707855659,25.78680888,48.43684884,960.9361978,95.41799396,964.8291466,6,131,18,133,42.6,103,50.4,98.9,45.8,135.3,0.904269576,0.908654175
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",103.474085,812.5353148,161.0763277,861.7555272,27.85976201,54.70763499,71.13260246,961.2185242,121.757632,966.5561758,25,131,39,132,127.3,186.9,74,126,190.8,295.5,2.951191404,2.578826633
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",285.9064157,883.0358802,331.2027508,967.4745735,86.78196918,117.4493549,167.7711951,962.9297882,217.2448243,973.6263419,63,133,75,134,323.8,342.3,174.2,223.1,473.7,559.7,4.265587627,2.71873033
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",25.72884314,787.6419815,58.60427441,809.7181465,6.375471402,20.85201982,45.3342341,960.9054294,88.96703837,964.6739031,6,131,15,131,32.7,72.4,47.2,92.2,45.8,114.5,0.969409062,0.970810174
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",246.0961177,849.4580918,375.5187505,978.45021,60.84876734,133.1321823,135.9403201,961.8973717,206.9003418,971.5307239,52,131,66,134,289.7,383.8,141.3,213,396.9,492.5,3.999313319,2.8087462
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",183.4378015,827.6695588,370.614252,965.5754268,41.59826943,129.2783037,115.1794321,961.4529275,212.9178008,970.6465273,33,132,68,135,221.6,383.8,119.8,219.4,250,503.7,2.449145302,2.086858976
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",39.21037782,792.0795414,73.55988957,818.3048468,10.34153914,26.3080494,50.39078696,960.9965278,93.90750961,965.0420467,9,131,15,132,49.5,89.9,52.4,97.3,68.7,113.6,1.333097524,1.310212961
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",12.82953756,784.3483395,47.38976731,795.3534662,3.737559148,10.98822312,43.13139064,960.8565667,88.11157259,964.3328067,4,131,9,131,16.4,59.6,44.9,91.4,30.5,68.7,0.670155298,0.680226892
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",44.36204282,790.4082135,156.9616195,852.8471797,9.153357244,53.90130181,58.6347759,960.9588564,136.9324927,966.2208366,9,131,29,131,56.1,184,61,141.7,68.7,221.4,1.135245938,1.125954233
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",39.5339054,787.0820964,170.5179633,850.7093988,6.038971731,52.55063284,53.85907238,960.8845406,134.8072911,965.9381519,7,131,33,132,50.2,200.4,56.1,139.6,53.4,250,0.950685713,0.953320828
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",31.11689918,790.0486162,54.65244329,809.2679346,8.314850083,19.55479087,46.49069881,960.9328545,86.95670001,964.6779773,9,131,14,133,39.4,67.5,48.4,90.1,68.7,105.3,1.451018145,1.420032166
C,"C: Homogeneous size, heterogeneous staff-to-resident ratio","Beta (2, 117)",184.4460182,825.7471129,262.2312446,912.5597575,40.6839971,88.16600071,106.3085644,961.382176,164.1954271,968.774287,37,131,48,133,223.4,287.4,110.6,169.5,282.4,360.9,3.165986955,2.554219647
